a_1;i_1;a_2;i_2;a_3;i_3;a_4;i_4;a_5;i_5;a_6;i_6;a_7;i_7;a_8;i_8;a_9;i_9;a_10;i_10;a_11;i_11
6.37;6.3;5.009;0.7;7.348;3.3;5.114;1.4;4.974;1.1;4.433;0.6;5.131;2.3;6.074;9.8;4.677;1.4;6.161;10.7;4.8;2.3
6.37;6.3;5.027;0.7;7.365;3.3;5.114;1.4;4.974;1.1;4.433;0.6;5.149;2.3;6.074;9.9;4.677;1.4;6.178;10.8;4.8;2.4
6.37;6.4;5.027;0.7;7.365;3.1;5.114;1.4;4.974;1;4.433;0.6;5.149;2.3;6.074;9.9;4.677;1.4;6.178;10.8;4.817;2.4
6.37;6.3;5.027;0.7;7.365;3.1;5.114;1.4;4.974;1;4.433;0.6;5.149;2.3;6.074;10;4.677;1.3;6.178;10.9;4.817;2.5
6.37;6.3;5.044;0.8;7.383;2.9;5.131;1.4;4.974;1.1;4.433;0.6;5.149;2.3;6.091;10;4.677;1.4;6.178;11;4.817;2.5
6.388;6.4;5.044;0.8;7.383;2.8;5.131;1.4;4.974;1.1;4.433;0.6;5.149;2.3;6.091;10.1;4.677;1.4;6.196;11.1;4.835;2.5
6.388;6.3;5.044;0.7;7.4;2.8;5.131;1.4;4.974;1.1;4.433;0.6;5.149;2.3;6.091;10.2;4.677;1.4;6.196;11.1;4.852;2.5
6.388;6.4;5.061;0.8;7.4;2.7;5.131;1.4;4.974;1;4.433;0.6;5.149;2.3;6.091;10.2;4.677;1.4;6.196;11.3;4.852;2.5
6.388;6.4;5.061;0.7;7.4;2.6;5.131;1.4;4.974;1.1;4.433;0.6;5.149;2.3;6.109;10.3;4.677;1.4;6.213;11.4;4.869;2.6
6.388;6.4;5.061;0.7;7.418;2.5;5.149;1.5;4.974;1.1;4.433;0.7;5.149;2.3;6.109;10.3;4.677;1.4;6.213;11.5;4.869;2.7
6.388;6.4;5.079;0.8;7.418;2.4;5.149;1.5;4.992;1.1;4.433;0.6;5.149;2.3;6.109;10.4;4.677;1.3;6.213;11.6;4.887;2.7
6.388;6.4;5.079;0.8;7.435;2.3;5.149;1.4;4.992;1.1;4.433;0.6;5.149;2.3;6.109;10.4;4.677;1.4;6.231;11.7;4.904;2.7
6.405;6.6;5.096;0.8;7.435;2.2;5.149;1.5;4.992;1.1;4.433;0.6;5.149;2.3;6.126;10.5;4.677;1.4;6.231;11.8;4.904;2.8
6.405;6.5;5.096;0.8;7.453;2.1;5.166;1.5;4.992;1.1;4.451;0.6;5.166;2.3;6.126;10.5;4.677;1.4;6.231;12;4.922;2.8
6.423;6.6;5.096;0.8;7.453;2.1;5.166;1.6;4.992;1.1;4.451;0.6;5.166;2.3;6.126;10.6;4.677;1.4;6.248;12;4.939;2.9
6.423;6.6;5.096;0.8;7.453;2.1;5.166;1.5;4.992;1.1;4.451;0.6;5.166;2.4;6.126;10.7;4.695;1.4;6.248;12.2;4.939;2.9
6.44;6.6;5.114;0.8;7.47;2;5.184;1.5;4.992;1.1;4.451;0.6;5.166;2.4;6.144;10.8;4.695;1.4;6.266;12.4;4.957;3
6.44;6.7;5.114;0.8;7.47;2;5.184;1.5;4.992;1.1;4.451;0.6;5.166;2.3;6.144;10.8;4.695;1.4;6.266;12.5;4.974;3
6.44;6.8;5.114;0.8;7.47;1.8;5.184;1.6;5.009;1;4.451;0.6;5.166;2.3;6.144;10.9;4.695;1.4;6.266;12.6;4.974;3.1
6.458;6.8;5.131;0.8;7.487;1.8;5.201;1.6;5.009;1.2;4.451;0.6;5.166;2.4;6.144;11;4.695;1.4;6.283;12.7;4.992;3.1
6.458;6.8;5.131;0.8;7.487;1.8;5.201;1.6;5.009;1.1;4.451;0.7;5.166;2.4;6.144;11.1;4.695;1.4;6.283;12.9;4.992;3.1
6.475;6.8;5.131;0.8;7.487;1.8;5.201;1.6;5.009;1;4.451;0.6;5.166;2.3;6.161;11.2;4.695;1.4;6.301;13;5.009;3.2
6.475;6.9;5.131;0.8;7.487;1.7;5.201;1.6;5.009;1.1;4.451;0.6;5.166;2.3;6.161;11.2;4.695;1.4;6.301;13.1;5.009;3.2
6.493;6.9;5.149;0.8;7.505;1.6;5.219;1.6;5.009;1.2;4.451;0.6;5.166;2.4;6.161;11.4;4.695;1.4;6.301;13.3;5.027;3.2
6.493;7;5.149;0.8;7.505;1.6;5.219;1.6;5.009;1.1;4.451;0.6;5.166;2.4;6.178;11.4;4.695;1.4;6.301;13.4;5.027;3.3
6.51;7;5.149;0.8;7.505;1.6;5.219;1.6;5.009;1.2;4.468;0.6;5.166;2.4;6.178;11.5;4.695;1.4;6.318;13.5;5.027;3.3
6.528;7;5.149;0.9;7.505;1.5;5.219;1.6;5.009;1.1;4.468;0.6;5.184;2.4;6.178;11.6;4.695;1.4;6.318;13.5;5.044;3.3
6.545;7;5.166;0.9;7.522;1.5;5.219;1.6;5.009;1.2;4.468;0.6;5.184;2.4;6.196;11.7;4.712;1.4;6.318;13.7;5.044;3.3
6.545;7;5.166;0.9;7.522;1.4;5.236;1.7;5.009;1.1;4.468;0.7;5.184;2.4;6.196;11.8;4.712;1.4;6.336;13.9;5.044;3.3
6.562;7;5.166;0.8;7.522;1.4;5.236;1.7;5.009;1.2;4.485;0.6;5.184;2.4;6.196;11.9;4.712;1.4;6.336;13.9;5.061;3.3
6.58;7;5.166;0.8;7.54;1.4;5.236;1.7;5.009;1.1;4.485;0.7;5.184;2.4;6.196;12;4.712;1.4;6.336;14;5.061;3.4
6.58;7;5.166;0.8;7.54;1.4;5.253;1.7;5.009;1.1;4.485;0.6;5.184;2.4;6.213;12.1;4.712;1.5;6.353;14.1;5.061;3.5
6.597;7;5.166;0.8;7.54;1.3;5.253;1.7;5.009;1.2;4.485;0.7;5.184;2.4;6.213;12.1;4.712;1.4;6.353;14.2;5.079;3.5
6.597;7;5.184;0.9;7.54;1.3;5.253;1.8;5.027;1.1;4.485;0.7;5.184;2.4;6.213;12.2;4.712;1.5;6.353;14.3;5.079;3.5
6.615;7;5.184;0.9;7.557;1.2;5.271;1.7;5.027;1.1;4.503;0.7;5.184;2.5;6.213;12.2;4.712;1.4;6.353;14.4;5.079;3.6
6.615;7;5.201;0.9;7.557;1.2;5.271;1.8;5.027;1.1;4.503;0.7;5.184;2.5;6.213;12.4;4.712;1.5;6.37;14.5;5.096;3.6
6.632;6.9;5.201;0.9;7.557;1.2;5.271;1.8;5.027;1.2;4.503;0.7;5.201;2.5;6.231;12.4;4.712;1.5;6.37;14.6;5.096;3.6
6.65;6.9;5.201;1;7.557;1.1;5.288;1.8;5.027;1.1;4.503;0.7;5.201;2.5;6.231;12.6;4.712;1.5;6.37;14.7;5.096;3.7
6.65;6.8;5.219;1;7.557;1.1;5.288;1.9;5.027;1.1;4.503;0.7;5.201;2.5;6.231;12.6;4.712;1.5;6.388;14.8;5.114;3.7
6.65;6.8;5.219;1;7.575;1;5.306;1.9;5.027;1.2;4.52;0.6;5.201;2.5;6.231;12.7;4.73;1.4;6.388;14.9;5.114;3.7
6.667;6.8;5.236;1;7.575;1;5.306;1.9;5.027;1.2;4.52;0.7;5.201;2.5;6.248;12.8;4.73;1.5;6.388;15;5.131;3.7
6.667;6.7;5.236;1;7.575;1;5.323;2;5.044;1.2;4.52;0.7;5.201;2.5;6.248;12.8;4.73;1.5;6.405;15.2;5.131;3.8
6.667;6.8;5.253;1;7.575;1;5.323;2;5.044;1.1;4.52;0.7;5.219;2.5;6.248;12.9;4.73;1.5;6.405;15.3;5.131;3.8
6.685;6.6;5.253;1.1;7.575;1;5.341;2;5.044;1.2;4.52;0.7;5.219;2.5;6.248;13;4.73;1.5;6.405;15.4;5.149;3.9
6.685;6.6;5.271;1;7.592;0.9;5.341;2;5.044;1.2;4.538;0.7;5.219;2.5;6.248;13.1;4.73;1.4;6.405;15.4;5.149;3.9
6.702;6.5;5.271;1;7.592;1;5.358;2;5.044;1.2;4.538;0.7;5.219;2.5;6.266;13.1;4.747;1.5;6.423;15.6;5.149;3.9
6.702;6.6;5.288;1.1;7.592;0.9;5.358;2.1;5.044;1.2;4.538;0.7;5.219;2.6;6.266;13.1;4.747;1.6;6.423;15.6;5.166;4
6.72;6.5;5.288;1.1;7.592;0.9;5.376;2.1;5.044;1.2;4.538;0.8;5.219;2.6;6.266;13.2;4.747;1.6;6.423;15.7;5.166;4
6.72;6.4;5.306;1.1;7.592;0.8;5.376;2.1;5.044;1.2;4.538;0.7;5.236;2.6;6.266;13.2;4.747;1.6;6.423;15.8;5.166;4
6.737;6.4;5.323;1.2;7.61;0.8;5.376;2.1;5.044;1.2;4.555;0.8;5.236;2.6;6.266;13.3;4.765;1.6;6.423;15.8;5.184;4.1
6.737;6.4;5.341;1.2;7.61;0.8;5.376;2.1;5.044;1.2;4.555;0.8;5.236;2.6;6.266;13.4;4.765;1.6;6.44;15.9;5.184;4.1
6.754;6.3;5.341;1.2;7.61;0.8;5.393;2.1;5.044;1.2;4.555;0.7;5.236;2.6;6.283;13.4;4.765;1.6;6.44;16;5.201;4.1
6.754;6.3;5.358;1.2;7.627;0.7;5.393;2.1;5.044;1.2;4.555;0.8;5.253;2.7;6.283;13.5;4.782;1.6;6.44;16.1;5.201;4.2
6.772;6.3;5.376;1.3;7.627;0.7;5.393;2.1;5.061;1.2;4.555;0.8;5.253;2.7;6.283;13.5;4.782;1.6;6.44;16.2;5.201;4.2
6.789;6.2;5.376;1.3;7.627;0.7;5.393;2.1;5.061;1.2;4.555;0.8;5.253;2.7;6.283;13.6;4.782;1.6;6.44;16.2;5.219;4.2
6.789;6.1;5.393;1.3;7.645;0.7;5.393;2.1;5.061;1.2;4.555;0.8;5.253;2.7;6.283;13.8;4.782;1.6;6.458;16.4;5.219;4.3
6.807;6.1;5.411;1.3;7.645;0.6;5.411;2.1;5.061;1.2;4.573;0.7;5.253;2.7;6.301;13.8;4.8;1.7;6.458;16.5;5.236;4.3
6.807;6;5.411;1.4;7.645;0.6;5.411;2.1;5.061;1.2;4.573;0.8;5.271;2.7;6.301;13.9;4.8;1.6;6.458;16.6;5.236;4.3
6.824;5.9;5.428;1.4;7.662;0.6;5.411;2.1;5.079;1.2;4.573;0.8;5.271;2.7;6.301;13.9;4.8;1.6;6.458;16.8;5.236;4.4
6.824;5.8;5.445;1.4;7.662;0.5;5.411;2.1;5.079;1.2;4.573;0.8;5.271;2.7;6.301;14.1;4.8;1.7;6.475;16.9;5.253;4.5
6.842;5.7;5.445;1.5;7.662;0.5;5.411;2.2;5.079;1.3;4.573;0.7;5.271;2.7;6.301;14.2;4.817;1.7;6.475;17;5.253;4.6
6.842;5.7;5.463;1.4;7.679;0.5;5.411;2.2;5.079;1.2;4.573;0.8;5.271;2.8;6.318;14.2;4.817;1.6;6.475;17.2;5.271;4.6
6.859;5.6;5.463;1.4;7.679;0.4;5.428;2.2;5.096;1.3;4.573;0.7;5.271;2.7;6.318;14.3;4.817;1.7;6.493;17.2;5.271;4.7
6.859;5.5;5.463;1.5;7.679;0.4;5.428;2.2;5.096;1.3;4.59;0.8;5.271;2.8;6.318;14.4;4.835;1.7;6.493;17.3;5.288;4.7
6.859;5.5;5.48;1.5;7.697;0.4;5.428;2.2;5.114;1.3;4.59;0.8;5.288;2.8;6.336;14.5;4.835;1.7;6.493;17.4;5.288;4.7
6.877;5.5;5.48;1.5;7.697;0.4;5.428;2.2;5.114;1.3;4.59;0.8;5.288;2.8;6.336;14.6;4.852;1.8;6.493;17.6;5.306;4.9
6.877;5.4;5.498;1.6;7.714;0.4;5.445;2.3;5.131;1.4;4.59;0.8;5.288;2.9;6.336;14.6;4.852;1.8;6.51;17.7;5.306;4.9
6.894;5.3;5.498;1.6;7.714;0.4;5.445;2.3;5.131;1.3;4.59;0.8;5.288;2.8;6.336;14.8;4.852;1.7;6.51;17.8;5.323;5
6.894;5.2;5.515;1.6;7.732;0.3;5.445;2.3;5.149;1.4;4.59;0.8;5.288;2.9;6.353;14.9;4.869;1.8;6.51;17.9;5.323;5.1
6.894;5.1;5.515;1.6;7.732;0.3;5.445;2.3;5.149;1.4;4.608;0.8;5.306;2.9;6.353;15;4.869;1.8;6.51;18;5.341;5.2
6.912;5.1;5.533;1.6;7.749;0.3;5.463;2.3;5.166;1.4;4.608;0.8;5.306;2.9;6.353;15.2;4.869;1.9;6.528;18.1;5.358;5.3
6.929;4.9;5.533;1.7;7.749;0.3;5.463;2.3;5.166;1.5;4.608;0.8;5.306;2.9;6.37;15.3;4.887;1.9;6.528;18.3;5.358;5.3
6.929;4.8;5.55;1.7;7.767;0.2;5.463;2.4;5.166;1.5;4.608;0.8;5.323;2.9;6.37;15.4;4.887;1.8;6.528;18.5;5.376;5.4
6.946;4.7;5.55;1.7;7.784;0.2;5.463;2.4;5.184;1.5;4.625;0.8;5.323;3;6.388;15.6;4.887;1.8;6.528;18.5;5.393;5.5
6.964;4.4;5.568;1.7;7.784;0.2;5.48;2.4;5.184;1.5;4.625;0.8;5.323;3;6.388;15.7;4.904;1.9;6.545;18.7;5.393;5.6
6.981;4.4;5.568;1.8;7.802;0.2;5.48;2.4;5.184;1.5;4.625;0.8;5.323;2.9;6.388;15.9;4.904;2;6.545;18.8;5.411;5.7
6.981;4.4;5.568;1.8;7.802;0.2;5.48;2.4;5.184;1.5;4.625;0.8;5.323;3.1;6.405;16;4.922;2;6.562;19;5.411;5.8
6.999;4.3;5.568;1.8;7.819;0.1;5.48;2.4;5.201;1.6;4.625;0.8;5.341;3.1;6.405;16.1;4.922;2;6.562;19.1;5.428;5.8
6.999;4.2;5.585;1.8;7.837;0.1;5.498;2.5;5.201;1.6;4.625;0.8;5.341;3.1;6.405;16.3;4.922;1.9;6.562;19.2;5.428;5.9
7.016;4;5.585;1.8;7.837;0.1;5.498;2.5;5.201;1.6;4.643;0.8;5.341;3.1;6.423;16.5;4.939;2;6.58;19.5;5.445;6
7.016;4;5.585;1.8;7.854;0.2;5.498;2.6;5.201;1.6;4.643;0.8;5.341;3.1;6.423;16.6;4.939;2;6.58;19.6;5.445;6
7.034;3.9;5.603;1.9;7.854;0.1;5.515;2.6;5.201;1.6;4.643;0.8;5.341;3.1;6.44;16.8;4.957;2;6.58;19.8;5.445;6.1
7.034;3.8;5.603;1.9;7.854;0.2;5.515;2.6;5.201;1.6;4.643;0.8;5.358;3.1;6.44;16.9;4.957;2.1;6.597;19.9;5.463;6.1
7.051;3.7;5.603;1.9;7.871;0.1;5.515;2.6;5.201;1.5;4.66;0.8;5.358;3.2;6.44;17.1;4.957;2;6.597;20.1;5.463;6.1
7.051;3.6;5.62;2;7.871;0.1;5.533;2.7;5.201;1.6;4.66;0.8;5.358;3.1;6.458;17.2;4.974;2.1;6.597;20.3;5.463;6.2
7.051;3.6;5.62;1.9;7.889;0.1;5.533;2.7;5.201;1.6;4.66;0.8;5.376;3.2;6.458;17.4;4.974;2.1;6.615;20.4;5.463;6.3
7.069;3.6;5.62;2;7.889;0.1;5.533;2.7;5.201;1.5;4.66;0.8;5.376;3.3;6.458;17.4;4.992;2.1;6.615;20.5;5.48;6.3
7.069;3.5;5.637;1.9;7.906;0.1;5.55;2.7;5.201;1.6;4.66;0.8;5.376;3.2;6.475;17.5;4.992;2.1;6.615;20.6;5.48;6.3
7.069;3.5;5.637;2;7.924;0;5.55;2.8;5.219;1.6;4.677;0.8;5.376;3.3;6.475;17.6;5.009;2.1;6.615;20.7;5.48;6.3
7.069;3.3;5.655;2;7.924;0.1;5.568;2.8;5.219;1.6;4.677;0.9;5.376;3.3;6.475;17.7;5.009;2.2;6.632;20.9;5.498;6.3
7.086;3.4;5.655;2;7.941;0.1;5.568;2.8;5.219;1.6;4.677;0.9;5.393;3.2;6.475;17.7;5.027;2.2;6.632;21.1;5.498;6.3
7.086;3.3;5.655;2.1;7.941;0.1;5.568;2.8;5.219;1.5;4.677;0.9;5.393;3.3;6.475;17.8;5.027;2.2;6.632;21.2;5.498;6.4
7.103;3.2;5.672;2.1;7.959;0.1;5.585;2.9;5.219;1.6;4.677;0.9;5.393;3.3;6.493;17.9;5.044;2.3;6.632;21.2;5.498;6.5
7.103;3.1;5.672;2.1;7.959;0.1;5.585;2.9;5.219;1.6;4.695;0.9;5.393;3.3;6.493;18;5.044;2.3;6.65;21.4;5.515;6.5
7.121;3;5.69;2.1;7.976;0;5.585;2.9;5.219;1.6;4.695;0.9;5.411;3.4;6.493;18;5.061;2.2;6.65;21.5;5.515;6.6
7.121;2.9;5.69;2.2;7.976;0;5.585;3;5.236;1.6;4.695;0.9;5.411;3.4;6.493;18.1;5.061;2.3;6.65;21.6;5.533;6.7
7.121;2.9;5.707;2.1;7.994;0;5.603;2.9;5.236;1.6;4.695;0.9;5.411;3.4;6.493;18.1;5.061;2.3;6.65;21.7;5.533;6.7
7.138;2.8;5.707;2.2;7.994;0.1;5.603;3.1;5.236;1.6;4.695;0.9;5.411;3.4;6.51;18.2;5.079;2.3;6.667;21.7;5.533;6.7
7.138;2.8;5.725;2.2;8.011;0;5.603;3.1;5.236;1.6;4.695;0.9;5.411;3.5;6.51;18.3;5.079;2.3;6.667;21.9;5.55;6.8
7.138;2.8;5.725;2.3;8.011;0.1;5.62;3.1;5.236;1.6;4.712;0.9;5.428;3.5;6.51;18.3;5.079;2.4;6.667;22;5.55;6.9
7.138;2.7;5.742;2.3;8.029;0.1;5.62;3.1;5.253;1.6;4.712;0.9;5.428;3.4;6.51;18.4;5.096;2.4;6.667;22;5.55;7
7.156;2.8;5.742;2.3;8.029;0;5.62;3.1;5.253;1.6;4.712;0.8;5.428;3.5;6.51;18.4;5.096;2.3;6.667;22;5.568;7
7.156;2.6;5.76;2.4;8.046;0.1;5.637;3.2;5.253;1.6;4.712;0.9;5.428;3.6;6.528;18.5;5.096;2.4;6.667;22.2;5.568;7
7.156;2.6;5.76;2.4;8.046;0.1;5.637;3.2;5.253;1.7;4.712;0.9;5.428;3.5;6.528;18.6;5.114;2.4;6.685;22.2;5.568;7.1
7.156;2.5;5.76;2.4;8.046;0.1;5.637;3.2;5.253;1.7;4.712;0.9;5.445;3.6;6.528;18.6;5.114;2.5;6.685;22.3;5.568;7.2
7.173;2.5;5.777;2.5;8.063;0;5.655;3.2;5.253;1.6;4.73;0.9;5.445;3.6;6.528;18.8;5.114;2.5;6.685;22.3;5.585;7.2
7.173;2.5;5.777;2.4;8.063;0;5.655;3.3;5.253;1.7;4.73;1;5.445;3.6;6.545;18.8;5.131;2.5;6.685;22.4;5.585;7.2
7.173;2.4;5.794;2.5;8.081;0;5.655;3.3;5.253;1.7;4.73;0.9;5.445;3.6;6.545;18.8;5.131;2.5;6.685;22.5;5.585;7.3
7.173;2.4;5.794;2.5;8.081;0.1;5.655;3.3;5.253;1.6;4.73;1;5.445;3.6;6.545;18.9;5.131;2.5;6.685;22.6;5.585;7.3
7.191;2.3;5.812;2.6;8.098;0.1;5.655;3.3;5.253;1.7;4.73;1;5.463;3.6;6.562;18.9;5.149;2.5;6.702;22.7;5.603;7.4
7.191;2.3;5.812;2.7;8.098;0.1;5.672;3.4;5.253;1.7;4.73;0.9;5.463;3.7;6.562;19;5.149;2.6;6.702;22.9;5.603;7.5
7.191;2.3;5.812;2.7;8.098;0;5.672;3.4;5.271;1.6;4.747;1;5.463;3.7;6.562;19;5.149;2.6;6.702;22.9;5.603;7.6
7.191;2.3;5.829;2.7;8.116;0;5.672;3.4;5.271;1.7;4.747;0.9;5.463;3.7;6.562;19.1;5.166;2.7;6.702;22.9;5.62;7.7
7.191;2.3;5.829;2.7;8.116;0.1;5.672;3.4;5.271;1.7;4.747;1;5.48;3.8;6.58;19.1;5.166;2.7;6.72;23;5.62;7.7
7.208;2.2;5.847;2.8;8.116;0;5.69;3.5;5.271;1.7;4.747;1;5.48;3.8;6.58;19.2;5.166;2.7;6.72;23.2;5.637;7.8
7.208;2.1;5.847;2.8;8.133;0;5.69;3.6;5.271;1.7;4.747;1;5.48;3.7;6.58;19.3;5.184;2.7;6.72;23.2;5.637;7.9
7.208;2.1;5.864;2.9;8.133;0;5.69;3.6;5.271;1.7;4.747;1;5.48;3.8;6.597;19.3;5.184;2.7;6.72;23.4;5.637;8
7.208;2.1;5.864;2.9;8.133;0;5.69;3.6;5.271;1.7;4.747;1;5.48;3.9;6.597;19.4;5.184;2.8;6.737;23.4;5.655;8
7.226;2.1;5.882;2.9;8.151;0;5.707;3.6;5.271;1.7;4.765;1;5.498;3.8;6.597;19.5;5.184;2.8;6.737;23.6;5.655;8.1
7.226;2.1;5.882;3;8.151;0;5.707;3.7;5.288;1.8;4.765;1;5.498;3.9;6.615;19.5;5.201;2.8;6.737;23.7;5.672;8.2
7.226;2;5.882;3;8.151;0;5.725;3.8;5.288;1.7;4.765;1;5.498;3.9;6.615;19.6;5.201;2.7;6.737;23.7;5.672;8.4
7.226;2;5.899;3.1;8.168;0.1;5.725;3.8;5.288;1.7;4.765;1;5.498;3.9;6.615;19.6;5.201;2.8;6.737;23.7;5.672;8.4
7.243;1.9;5.899;3.1;8.168;0.1;5.725;3.8;5.288;1.8;4.765;1;5.498;4;6.632;19.6;5.219;2.8;6.754;23.8;5.69;8.5
7.243;1.9;5.917;3.2;8.168;0.1;5.725;3.8;5.288;1.8;4.765;0.9;5.498;3.9;6.632;19.7;5.219;2.9;6.754;23.9;5.69;8.6
7.243;1.8;5.917;3.2;8.186;0.1;5.742;3.9;5.306;1.8;4.765;1;5.515;3.9;6.632;19.7;5.219;2.9;6.754;24;5.707;8.7
7.261;1.8;5.934;3.2;8.186;0;5.742;3.9;5.306;1.8;4.765;1;5.515;4;6.65;19.7;5.219;2.9;6.754;24.1;5.707;8.8
7.261;1.7;5.934;3.3;8.186;0.1;5.742;3.9;5.306;1.8;4.782;1;5.515;4;6.65;19.8;5.236;2.9;6.754;24.2;5.707;8.9
7.278;1.6;5.934;3.3;8.203;0;5.742;3.9;5.306;1.8;4.782;1;5.515;4;6.65;19.8;5.236;3;6.772;24.3;5.725;9
7.278;1.6;5.952;3.4;8.203;0;5.76;4;5.323;1.9;4.782;1;5.515;4;6.65;19.8;5.236;3.1;6.772;24.4;5.725;9
7.278;1.6;5.952;3.5;8.203;0;5.76;4;5.323;1.8;4.782;1;5.515;4;6.667;19.8;5.253;2.9;6.772;24.5;5.742;9.1
7.295;1.5;5.969;3.5;8.221;0;5.76;4;5.323;1.8;4.782;1.1;5.515;4.1;6.667;19.9;5.253;3;6.772;24.5;5.742;9.2
7.295;1.4;5.969;3.5;8.221;0.1;5.76;4.1;5.323;1.9;4.782;1;5.515;4.1;6.667;19.9;5.253;3.1;6.789;24.6;5.742;9.2
7.295;1.4;5.986;3.5;8.238;0.1;5.76;4.1;5.341;1.9;4.782;1.1;5.533;4;6.685;19.9;5.271;3.1;6.789;24.7;5.76;9.4
7.313;1.4;5.986;3.6;8.238;0;5.777;4.1;5.341;1.8;4.782;1;5.533;4.1;6.685;19.9;5.271;3.1;6.789;24.8;5.76;9.4
7.313;1.3;5.986;3.6;8.255;0.1;5.777;4.2;5.341;1.9;4.782;1;5.533;4.1;6.685;19.9;5.288;3.1;6.807;24.9;5.76;9.5
7.313;1.3;6.004;3.7;8.255;0.1;5.777;4.2;5.341;2;4.8;1;5.533;4.1;6.702;19.9;5.288;3.2;6.807;24.9;5.76;9.6
7.33;1.3;6.004;3.8;8.273;0.1;5.777;4.2;5.341;2;4.8;1;5.533;4.1;6.702;19.9;5.288;3.2;6.807;25;5.777;9.6
7.33;1.2;6.021;3.8;8.273;0;5.794;4.3;5.358;1.9;4.8;1;5.533;4.2;6.702;19.8;5.306;3.3;6.824;25.1;5.777;9.7
7.33;1.2;6.021;3.9;8.29;0;5.794;4.3;5.358;2;4.8;1;5.533;4.2;6.702;19.9;5.306;3.2;6.824;25.2;5.777;9.8
7.33;1.2;6.021;3.9;8.29;0;5.794;4.4;5.358;2;4.8;1.1;5.55;4.3;6.72;19.8;5.323;3.3;6.824;25.2;5.777;9.9
7.33;1.2;6.039;3.9;8.29;0.1;5.812;4.4;5.358;2;4.8;1;5.55;4.2;6.72;19.9;5.323;3.4;6.824;25.3;5.794;10
7.33;1.2;6.039;4;8.308;0;5.812;4.5;5.358;2;4.8;1.1;5.55;4.3;6.737;19.8;5.323;3.4;6.824;25.3;5.794;10.1
7.348;1.1;6.039;4;8.308;0;5.812;4.5;5.358;2;4.8;1;5.55;4.3;6.737;19.7;5.341;3.5;6.842;25.4;5.794;10.2
7.348;1.2;6.056;4.1;8.308;0;5.812;4.5;5.376;2;4.8;1.1;5.55;4.3;6.737;19.7;5.341;3.4;6.842;25.4;5.812;10.2
7.348;1.2;6.056;4.1;8.325;0;5.829;4.5;5.376;2;4.817;1;5.55;4.3;6.754;19.7;5.341;3.5;6.842;25.5;5.812;10.3
7.348;1.1;6.074;4.2;8.325;0;5.829;4.6;5.376;2;4.817;1;5.568;4.4;6.754;19.6;5.358;3.6;6.842;25.5;5.812;10.4
7.348;1.1;6.074;4.2;8.325;0;5.829;4.7;5.376;2;4.817;1.1;5.568;4.4;6.754;19.6;5.358;3.6;6.859;25.6;5.829;10.4
7.348;1.1;6.074;4.2;8.343;0;5.829;4.7;5.376;2;4.817;1.1;5.568;4.4;6.772;19.6;5.358;3.5;6.859;25.5;5.829;10.5
7.365;1;6.074;4.3;8.343;0;5.847;4.7;5.376;2;4.817;1.1;5.568;4.4;6.772;19.5;5.376;3.7;6.859;25.6;5.829;10.6
7.365;1;6.091;4.3;8.36;0;5.847;4.7;5.376;2.1;4.817;1;5.568;4.4;6.772;19.5;5.376;3.6;6.859;25.7;5.847;10.7
7.365;0.9;6.091;4.3;8.36;0;5.847;4.8;5.393;2.1;4.817;1.1;5.568;4.4;6.789;19.4;5.376;3.7;6.859;25.7;5.847;10.8
7.365;1;6.091;4.3;8.36;0;5.847;4.8;5.393;2.1;4.835;1;5.568;4.4;6.789;19.3;5.393;3.7;6.877;25.7;5.847;10.9
7.383;1;6.109;4.4;8.378;0;5.864;4.8;5.393;2.1;4.835;1.1;5.568;4.4;6.807;19.2;5.393;3.8;6.877;25.7;5.864;11
7.383;1;6.109;4.5;8.378;0.1;5.864;4.8;5.393;2.1;4.835;1;5.585;4.4;6.807;19.1;5.393;3.9;6.877;25.8;5.864;11.1
7.383;0.9;6.109;4.5;8.378;0;5.864;4.9;5.393;2.1;4.835;1.1;5.585;4.5;6.807;19.1;5.411;3.8;6.877;25.8;5.882;11.2
7.383;0.9;6.126;4.6;8.395;0;5.864;4.9;5.393;2.1;4.835;1.1;5.585;4.5;6.824;19.1;5.411;3.9;6.894;25.9;5.882;11.3
7.383;0.9;6.126;4.7;8.395;0;5.882;4.9;5.393;2.1;4.835;1.2;5.585;4.5;6.824;19;5.428;3.9;6.894;25.9;5.899;11.4
7.383;0.9;6.144;4.7;8.395;0;5.882;5;5.411;2.1;4.835;1.2;5.585;4.5;6.824;18.9;5.428;4;6.894;25.9;5.899;11.5
7.4;0.8;6.144;4.8;8.412;0;5.882;5;5.411;2.1;4.852;1.1;5.585;4.5;6.824;18.8;5.445;4;6.912;25.9;5.899;11.7
7.4;0.8;6.161;4.9;8.412;0;5.882;5.1;5.411;2.1;4.852;1.1;5.585;4.5;6.842;18.8;5.445;4.1;6.912;25.9;5.917;11.8
7.4;0.7;6.161;4.9;8.412;0.1;5.899;5.1;5.411;2.1;4.852;1.1;5.585;4.6;6.842;18.8;5.463;4.2;6.912;25.9;5.917;11.8
7.4;0.8;6.178;5;8.43;0;5.899;5.2;5.411;2.1;4.852;1.2;5.585;4.6;6.842;18.6;5.48;4.2;6.929;25.9;5.917;11.9
7.418;0.8;6.178;5.1;8.43;0;5.899;5.2;5.411;2.1;4.852;1.1;5.603;4.6;6.859;18.6;5.48;4.3;6.929;25.9;5.917;12.1
